model_id,feature_set,task,split,fold,pos_stratum,label,precision,recall,f1,support,confusion_matrix_labels,confusion_matrix
qwen3-0.6b,target_final_subtoken,pos,random,3,all,ADJ,0.8571428571428571,0.9560439560439561,0.9038961038961039,182,"[""ADJ"", ""NOUN"", ""VERB""]","[[174, 8, 0], [28, 558, 5], [1, 4, 162]]"
qwen3-0.6b,target_final_subtoken,pos,random,3,all,NOUN,0.9789473684210527,0.9441624365482234,0.9612403100775194,591,"[""ADJ"", ""NOUN"", ""VERB""]","[[174, 8, 0], [28, 558, 5], [1, 4, 162]]"
qwen3-0.6b,target_final_subtoken,pos,random,3,all,VERB,0.9700598802395209,0.9700598802395209,0.9700598802395209,167,"[""ADJ"", ""NOUN"", ""VERB""]","[[174, 8, 0], [28, 558, 5], [1, 4, 162]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,ADJ,ADJ,1.0,0.9120879120879121,0.9540229885057471,182,"[""ADJ"", ""NOUN""]","[[166, 16], [0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,ADJ,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN""]","[[166, 16], [0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,NOUN,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [15, 569, 7], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,NOUN,NOUN,1.0,0.9627749576988156,0.9810344827586207,591,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [15, 569, 7], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,NOUN,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [15, 569, 7], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,VERB,NOUN,0.0,0.0,0.0,0,"[""NOUN"", ""VERB""]","[[0, 0], [6, 161]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,VERB,VERB,1.0,0.9640718562874252,0.9817073170731707,167,"[""NOUN"", ""VERB""]","[[0, 0], [6, 161]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,all,ADJ,0.9171270718232044,0.9120879120879121,0.9146005509641874,182,"[""ADJ"", ""NOUN"", ""VERB""]","[[166, 16, 0], [15, 569, 7], [0, 6, 161]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,all,NOUN,0.9627749576988156,0.9627749576988156,0.9627749576988156,591,"[""ADJ"", ""NOUN"", ""VERB""]","[[166, 16, 0], [15, 569, 7], [0, 6, 161]]"
qwen3-0.6b,target_final_subtoken,pos,random,4,all,VERB,0.9583333333333334,0.9640718562874252,0.9611940298507463,167,"[""ADJ"", ""NOUN"", ""VERB""]","[[166, 16, 0], [15, 569, 7], [0, 6, 161]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,ADJ,ADJ,1.0,0.782608695652174,0.8780487804878049,276,"[""ADJ"", ""NOUN"", ""VERB""]","[[216, 52, 8], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,ADJ,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[216, 52, 8], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,ADJ,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[216, 52, 8], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,NOUN,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [69, 454, 7], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,NOUN,NOUN,1.0,0.8566037735849057,0.9227642276422764,530,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [69, 454, 7], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,NOUN,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [69, 454, 7], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,VERB,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [4, 13, 118]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,VERB,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [4, 13, 118]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,VERB,VERB,1.0,0.8740740740740741,0.932806324110672,135,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [4, 13, 118]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,all,ADJ,0.7474048442906575,0.782608695652174,0.7646017699115044,276,"[""ADJ"", ""NOUN"", ""VERB""]","[[216, 52, 8], [69, 454, 7], [4, 13, 118]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,all,NOUN,0.8747591522157996,0.8566037735849057,0.86558627264061,530,"[""ADJ"", ""NOUN"", ""VERB""]","[[216, 52, 8], [69, 454, 7], [4, 13, 118]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,0,all,VERB,0.8872180451127819,0.8740740740740741,0.8805970149253731,135,"[""ADJ"", ""NOUN"", ""VERB""]","[[216, 52, 8], [69, 454, 7], [4, 13, 118]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,ADJ,ADJ,1.0,0.6730769230769231,0.8045977011494253,156,"[""ADJ"", ""NOUN"", ""VERB""]","[[105, 49, 2], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,ADJ,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[105, 49, 2], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,ADJ,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[105, 49, 2], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,NOUN,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [52, 547, 19], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,NOUN,NOUN,1.0,0.8851132686084142,0.9390557939914163,618,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [52, 547, 19], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,NOUN,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [52, 547, 19], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,VERB,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [7, 24, 135]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,VERB,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [7, 24, 135]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,VERB,VERB,1.0,0.8132530120481928,0.8970099667774086,166,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [7, 24, 135]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,all,ADJ,0.6402439024390244,0.6730769230769231,0.65625,156,"[""ADJ"", ""NOUN"", ""VERB""]","[[105, 49, 2], [52, 547, 19], [7, 24, 135]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,all,NOUN,0.882258064516129,0.8851132686084142,0.8836833602584814,618,"[""ADJ"", ""NOUN"", ""VERB""]","[[105, 49, 2], [52, 547, 19], [7, 24, 135]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,1,all,VERB,0.8653846153846154,0.8132530120481928,0.8385093167701864,166,"[""ADJ"", ""NOUN"", ""VERB""]","[[105, 49, 2], [52, 547, 19], [7, 24, 135]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,ADJ,ADJ,1.0,0.5363636363636364,0.6982248520710059,220,"[""ADJ"", ""NOUN"", ""VERB""]","[[118, 92, 10], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,ADJ,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[118, 92, 10], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,ADJ,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[118, 92, 10], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,NOUN,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [39, 517, 24], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,NOUN,NOUN,1.0,0.8913793103448275,0.9425706472196901,580,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [39, 517, 24], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,NOUN,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [39, 517, 24], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,VERB,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [5, 16, 119]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,VERB,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [5, 16, 119]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,VERB,VERB,1.0,0.85,0.918918918918919,140,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [5, 16, 119]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,all,ADJ,0.7283950617283951,0.5363636363636364,0.6178010471204188,220,"[""ADJ"", ""NOUN"", ""VERB""]","[[118, 92, 10], [39, 517, 24], [5, 16, 119]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,all,NOUN,0.8272,0.8913793103448275,0.8580912863070539,580,"[""ADJ"", ""NOUN"", ""VERB""]","[[118, 92, 10], [39, 517, 24], [5, 16, 119]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,2,all,VERB,0.7777777777777778,0.85,0.8122866894197952,140,"[""ADJ"", ""NOUN"", ""VERB""]","[[118, 92, 10], [39, 517, 24], [5, 16, 119]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,ADJ,ADJ,1.0,0.6612903225806451,0.7961165048543689,124,"[""ADJ"", ""NOUN"", ""VERB""]","[[82, 39, 3], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,ADJ,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[82, 39, 3], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,ADJ,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[82, 39, 3], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,NOUN,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [49, 539, 43], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,NOUN,NOUN,1.0,0.8541996830427893,0.9213675213675213,631,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [49, 539, 43], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,NOUN,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [49, 539, 43], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,VERB,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [2, 28, 155]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,VERB,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [2, 28, 155]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,VERB,VERB,1.0,0.8378378378378378,0.9117647058823529,185,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [2, 28, 155]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,all,ADJ,0.6165413533834586,0.6612903225806451,0.6381322957198443,124,"[""ADJ"", ""NOUN"", ""VERB""]","[[82, 39, 3], [49, 539, 43], [2, 28, 155]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,all,NOUN,0.8894389438943895,0.8541996830427893,0.8714632174616006,631,"[""ADJ"", ""NOUN"", ""VERB""]","[[82, 39, 3], [49, 539, 43], [2, 28, 155]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,3,all,VERB,0.7711442786069652,0.8378378378378378,0.8031088082901554,185,"[""ADJ"", ""NOUN"", ""VERB""]","[[82, 39, 3], [49, 539, 43], [2, 28, 155]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,ADJ,ADJ,1.0,0.5597014925373134,0.7177033492822966,134,"[""ADJ"", ""NOUN"", ""VERB""]","[[75, 48, 11], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,ADJ,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[75, 48, 11], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,ADJ,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[75, 48, 11], [0, 0, 0], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,NOUN,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [55, 518, 25], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,NOUN,NOUN,1.0,0.8662207357859532,0.9283154121863799,598,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [55, 518, 25], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,NOUN,VERB,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [55, 518, 25], [0, 0, 0]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,VERB,ADJ,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [7, 15, 186]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,VERB,NOUN,0.0,0.0,0.0,0,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [7, 15, 186]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,VERB,VERB,1.0,0.8942307692307693,0.9441624365482234,208,"[""ADJ"", ""NOUN"", ""VERB""]","[[0, 0, 0], [0, 0, 0], [7, 15, 186]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,all,ADJ,0.5474452554744526,0.5597014925373134,0.5535055350553506,134,"[""ADJ"", ""NOUN"", ""VERB""]","[[75, 48, 11], [55, 518, 25], [7, 15, 186]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,all,NOUN,0.891566265060241,0.8662207357859532,0.8787107718405428,598,"[""ADJ"", ""NOUN"", ""VERB""]","[[75, 48, 11], [55, 518, 25], [7, 15, 186]]"
qwen3-0.6b,target_final_subtoken,pos,root-heldout,4,all,VERB,0.8378378378378378,0.8942307692307693,0.8651162790697674,208,"[""ADJ"", ""NOUN"", ""VERB""]","[[75, 48, 11], [55, 518, 25], [7, 15, 186]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,0,ADJ,fem,0.75,0.9,0.8181818181818182,60,"[""fem"", ""masc""]","[[54, 6], [18, 73]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,0,ADJ,masc,0.9240506329113924,0.8021978021978022,0.8588235294117647,91,"[""fem"", ""masc""]","[[54, 6], [18, 73]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,0,NOUN,fem,0.8272251308900523,0.7669902912621359,0.7959697732997482,206,"[""fem"", ""masc""]","[[158, 48], [33, 398]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,0,NOUN,masc,0.8923766816143498,0.9234338747099768,0.9076396807297605,431,"[""fem"", ""masc""]","[[158, 48], [33, 398]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,0,VERB,fem,0.8679245283018868,0.7796610169491526,0.8214285714285714,59,"[""fem"", ""masc""]","[[46, 13], [7, 86]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,0,VERB,masc,0.8686868686868687,0.9247311827956989,0.8958333333333334,93,"[""fem"", ""masc""]","[[46, 13], [7, 86]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,0,all,fem,0.8164556962025317,0.7938461538461539,0.8049921996879875,325,"[""fem"", ""masc""]","[[258, 67], [58, 557]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,0,all,masc,0.8926282051282052,0.9056910569105691,0.8991121872477804,615,"[""fem"", ""masc""]","[[258, 67], [58, 557]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,1,ADJ,fem,0.6020408163265306,0.8676470588235294,0.7108433734939759,68,"[""fem"", ""masc""]","[[59, 9], [39, 77]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,1,ADJ,masc,0.8953488372093024,0.6637931034482759,0.7623762376237624,116,"[""fem"", ""masc""]","[[59, 9], [39, 77]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,1,NOUN,fem,0.6492890995260664,0.8253012048192772,0.726790450928382,166,"[""fem"", ""masc""]","[[137, 29], [74, 342]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,1,NOUN,masc,0.921832884097035,0.8221153846153846,0.8691232528589581,416,"[""fem"", ""masc""]","[[137, 29], [74, 342]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,1,VERB,fem,0.8309859154929577,0.8939393939393939,0.8613138686131386,66,"[""fem"", ""masc""]","[[59, 7], [12, 96]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,1,VERB,masc,0.9320388349514563,0.8888888888888888,0.909952606635071,108,"[""fem"", ""masc""]","[[59, 7], [12, 96]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,1,all,fem,0.6710526315789473,0.85,0.75,300,"[""fem"", ""masc""]","[[255, 45], [125, 515]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,1,all,masc,0.9196428571428571,0.8046875,0.8583333333333333,640,"[""fem"", ""masc""]","[[255, 45], [125, 515]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,2,ADJ,fem,0.926829268292683,0.8636363636363636,0.8941176470588236,88,"[""fem"", ""masc""]","[[76, 12], [6, 61]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,2,ADJ,masc,0.8356164383561644,0.9104477611940298,0.8714285714285714,67,"[""fem"", ""masc""]","[[76, 12], [6, 61]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,2,NOUN,fem,0.772972972972973,0.8125,0.7922437673130194,176,"[""fem"", ""masc""]","[[143, 33], [42, 370]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,2,NOUN,masc,0.9181141439205955,0.8980582524271845,0.9079754601226994,412,"[""fem"", ""masc""]","[[143, 33], [42, 370]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,2,VERB,fem,0.9130434782608695,0.875,0.8936170212765957,72,"[""fem"", ""masc""]","[[63, 9], [6, 119]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,2,VERB,masc,0.9296875,0.952,0.9407114624505929,125,"[""fem"", ""masc""]","[[63, 9], [6, 119]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,2,all,fem,0.8392857142857143,0.8392857142857143,0.8392857142857143,336,"[""fem"", ""masc""]","[[282, 54], [54, 550]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,2,all,masc,0.9105960264900662,0.9105960264900662,0.9105960264900662,604,"[""fem"", ""masc""]","[[282, 54], [54, 550]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,3,ADJ,fem,0.9743589743589743,0.8085106382978723,0.8837209302325582,94,"[""fem"", ""masc""]","[[76, 18], [2, 75]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,3,ADJ,masc,0.8064516129032258,0.974025974025974,0.8823529411764706,77,"[""fem"", ""masc""]","[[76, 18], [2, 75]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,3,NOUN,fem,0.75,0.81,0.7788461538461539,200,"[""fem"", ""masc""]","[[162, 38], [54, 357]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,3,NOUN,masc,0.9037974683544304,0.8686131386861314,0.8858560794044665,411,"[""fem"", ""masc""]","[[162, 38], [54, 357]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,3,VERB,fem,0.8115942028985508,0.8615384615384616,0.835820895522388,65,"[""fem"", ""masc""]","[[56, 9], [13, 80]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,3,VERB,masc,0.898876404494382,0.8602150537634409,0.8791208791208791,93,"[""fem"", ""masc""]","[[56, 9], [13, 80]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,3,all,fem,0.8099173553719008,0.8189415041782729,0.814404432132964,359,"[""fem"", ""masc""]","[[294, 65], [69, 512]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,3,all,masc,0.8873483535528596,0.8812392426850258,0.8842832469775475,581,"[""fem"", ""masc""]","[[294, 65], [69, 512]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,4,ADJ,fem,0.8395061728395061,0.8192771084337349,0.8292682926829268,166,"[""fem"", ""masc""]","[[136, 30], [26, 56]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,4,ADJ,masc,0.6511627906976745,0.6829268292682927,0.6666666666666666,82,"[""fem"", ""masc""]","[[136, 30], [26, 56]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,4,NOUN,fem,0.673728813559322,0.7395348837209302,0.70509977827051,215,"[""fem"", ""masc""]","[[159, 56], [77, 246]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,4,NOUN,masc,0.8145695364238411,0.7616099071207431,0.7872,323,"[""fem"", ""masc""]","[[159, 56], [77, 246]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,4,VERB,fem,0.7959183673469388,0.6964285714285714,0.7428571428571429,56,"[""fem"", ""masc""]","[[39, 17], [10, 87]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,4,VERB,masc,0.8365384615384616,0.8969072164948454,0.8656716417910447,97,"[""fem"", ""masc""]","[[39, 17], [10, 87]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,4,all,fem,0.7472035794183445,0.7643020594965675,0.755656108597285,437,"[""fem"", ""masc""]","[[334, 103], [113, 389]]"
qwen3-0.6b,target_mean_span,gender,lemma-heldout,4,all,masc,0.790650406504065,0.7749003984063745,0.7826961770623743,502,"[""fem"", ""masc""]","[[334, 103], [113, 389]]"
qwen3-0.6b,target_mean_span,gender,random,0,ADJ,fem,0.9439252336448598,0.9901960784313726,0.9665071770334929,102,"[""fem"", ""masc""]","[[101, 1], [6, 87]]"
qwen3-0.6b,target_mean_span,gender,random,0,ADJ,masc,0.9886363636363636,0.9354838709677419,0.9613259668508287,93,"[""fem"", ""masc""]","[[101, 1], [6, 87]]"
qwen3-0.6b,target_mean_span,gender,random,0,NOUN,fem,0.9375,0.9523809523809523,0.9448818897637795,189,"[""fem"", ""masc""]","[[180, 9], [12, 378]]"
qwen3-0.6b,target_mean_span,gender,random,0,NOUN,masc,0.9767441860465116,0.9692307692307692,0.972972972972973,390,"[""fem"", ""masc""]","[[180, 9], [12, 378]]"
qwen3-0.6b,target_mean_span,gender,random,0,VERB,fem,0.9795918367346939,0.7868852459016393,0.8727272727272727,61,"[""fem"", ""masc""]","[[48, 13], [1, 104]]"
qwen3-0.6b,target_mean_span,gender,random,0,VERB,masc,0.8888888888888888,0.9904761904761905,0.9369369369369369,105,"[""fem"", ""masc""]","[[48, 13], [1, 104]]"
qwen3-0.6b,target_mean_span,gender,random,0,all,fem,0.9454022988505747,0.9346590909090909,0.94,352,"[""fem"", ""masc""]","[[329, 23], [19, 569]]"
qwen3-0.6b,target_mean_span,gender,random,0,all,masc,0.9611486486486487,0.967687074829932,0.964406779661017,588,"[""fem"", ""masc""]","[[329, 23], [19, 569]]"
qwen3-0.6b,target_mean_span,gender,random,1,ADJ,fem,1.0,0.9746835443037974,0.9871794871794872,79,"[""fem"", ""masc""]","[[77, 2], [0, 88]]"
qwen3-0.6b,target_mean_span,gender,random,1,ADJ,masc,0.9777777777777777,1.0,0.9887640449438202,88,"[""fem"", ""masc""]","[[77, 2], [0, 88]]"
qwen3-0.6b,target_mean_span,gender,random,1,NOUN,fem,0.9123711340206185,0.921875,0.917098445595855,192,"[""fem"", ""masc""]","[[177, 15], [17, 391]]"
qwen3-0.6b,target_mean_span,gender,random,1,NOUN,masc,0.9630541871921182,0.9583333333333334,0.9606879606879607,408,"[""fem"", ""masc""]","[[177, 15], [17, 391]]"
qwen3-0.6b,target_mean_span,gender,random,1,VERB,fem,0.9493670886075949,0.9259259259259259,0.9375,81,"[""fem"", ""masc""]","[[75, 6], [4, 88]]"
qwen3-0.6b,target_mean_span,gender,random,1,VERB,masc,0.9361702127659575,0.9565217391304348,0.946236559139785,92,"[""fem"", ""masc""]","[[75, 6], [4, 88]]"
qwen3-0.6b,target_mean_span,gender,random,1,all,fem,0.94,0.9346590909090909,0.9373219373219374,352,"[""fem"", ""masc""]","[[329, 23], [21, 567]]"
qwen3-0.6b,target_mean_span,gender,random,1,all,masc,0.9610169491525423,0.9642857142857143,0.9626485568760611,588,"[""fem"", ""masc""]","[[329, 23], [21, 567]]"
qwen3-0.6b,target_mean_span,gender,random,2,ADJ,fem,0.9801980198019802,0.9611650485436893,0.9705882352941176,103,"[""fem"", ""masc""]","[[99, 4], [2, 92]]"
qwen3-0.6b,target_mean_span,gender,random,2,ADJ,masc,0.9583333333333334,0.9787234042553191,0.968421052631579,94,"[""fem"", ""masc""]","[[99, 4], [2, 92]]"
qwen3-0.6b,target_mean_span,gender,random,2,NOUN,fem,0.92,0.9292929292929293,0.9246231155778895,198,"[""fem"", ""masc""]","[[184, 14], [16, 373]]"
qwen3-0.6b,target_mean_span,gender,random,2,NOUN,masc,0.9638242894056848,0.9588688946015425,0.961340206185567,389,"[""fem"", ""masc""]","[[184, 14], [16, 373]]"
qwen3-0.6b,target_mean_span,gender,random,2,VERB,fem,0.9090909090909091,0.8,0.851063829787234,50,"[""fem"", ""masc""]","[[40, 10], [4, 102]]"
